,Count,Time,minTime
bryanctr-pg4-ap3502e-ow-1,24,2020-02-19 17:45,1065
bryancenter-somewhr-ap3502i-rc-1,23,2020-02-19 17:45,1065
bryancenter-beyu-ap3602i-rc-1,22,2020-02-19 17:45,1065
bryancenter-tkoff-ap3502i-hc-1,22,2020-02-19 17:45,1065
bryancenter-300-ap3502i-hc-1,22,2020-02-19 17:45,1065
bryancenter-241-ap3502i-hc-1,22,2020-02-19 17:45,1065
bryancenter-119-ap3502i-rc-1,21,2020-02-19 17:45,1065
bryancenter-248-ap3502i-hc-1,21,2020-02-19 17:45,1065
bryancenter-305-ap3502i-rc-2,19,2020-02-19 17:45,1065
bryancenter-0012mr-ap3502i-hc-1,17,2020-02-19 17:45,1065
bryancenter-128-ap3702e-rw-1,17,2020-02-19 17:45,1065
bryancenter-107-ap3502i-rc-1,15,2020-02-19 17:45,1065
bryancenter-014t-ap3502i-hc-1,15,2020-02-19 17:45,1065
bryancenter-310-ap3602i-rc-3,15,2020-02-19 17:45,1065
bryancenter-113-ap3502i-rc-1,15,2020-02-19 17:45,1065
bryancenter-131-ap3502i-rc-1,15,2020-02-19 17:45,1065
bryancenter-loop-ap3602i-rc-2,14,2020-02-19 17:45,1065
bryancenter-002j-ap3602i-rc-1,14,2020-02-19 17:45,1065
bryancenter-grifrr-ap3802i-rc-1,13,2020-02-19 17:45,1065
bryancenter-001b-ap3502i-rc-1,13,2020-02-19 17:45,1065
bryancenter-306-ap3502i-rc-2,13,2020-02-19 17:45,1065
bryancenter-loop-ap3602i-rc-3,12,2020-02-19 17:45,1065
bryancenter-310-ap3602i-rc-2,12,2020-02-19 17:45,1065
bryancenter-311-ap3502i-rc-1,11,2020-02-19 17:45,1065
bryancenter-griflc-ap3802p-rw-1,9,2020-02-19 17:45,1065
bryancenter-202-ap3502i-hc-1,9,2020-02-19 17:45,1065
bryancenter-128-ap3502i-rc-1,9,2020-02-19 17:45,1065
bryancenter-202-ap3502i-rc-1,9,2020-02-19 17:45,1065
bryancenter-postoff-ap3602e-rc-1,9,2020-02-19 17:45,1065
bryancenter-002d-ap3502e-rw-1,9,2020-02-19 17:45,1065
bryancenter-panda-ap3502i-rc-1,8,2020-02-19 17:45,1065
bryancenter-loop-ap3602i-rc-1,8,2020-02-19 17:45,1065
bryancenter-333-ap3502i-rc-1,8,2020-02-19 17:45,1065
bryancenter-210-ap3502i-rc-1,8,2020-02-19 17:45,1065
bryancenter-340-ap3502i-rc-1,8,2020-02-19 17:45,1065
bryancenter-200-ap3502i-hc-1,8,2020-02-19 17:45,1065
bryancenter-305-ap3502i-rc-1,8,2020-02-19 17:45,1065
bryancenter-ctrlbth-ap3502e-rw-1,8,2020-02-19 17:45,1065
bryancenter-grifstg-ap3502e-rw-1,7,2020-02-19 17:45,1065
bryancenter-grifrc-ap3802p-rw-1,7,2020-02-19 17:45,1065
bryancenter-griflr-ap3802i-rc-1,6,2020-02-19 17:45,1065
bryancenter-311-ap3502i-rc-3,6,2020-02-19 17:45,1065
bryancenter-techstr-ap3502i-rd-1,5,2020-02-19 17:45,1065
bryancenter-003tc-ap3502i-rc-1,5,2020-02-19 17:45,1065
bryancenter-305-ap3502i-rc-3,5,2020-02-19 17:45,1065
bryancenter-100-ap3502i-rc-1,4,2020-02-19 17:45,1065
bryancenter-311-ap3502i-rc-2,4,2020-02-19 17:45,1065
bryancenter-griflf-ap3802p-rc-1,4,2020-02-19 17:45,1065
bryancenter-grifrf-ap3802p-rw-1,4,2020-02-19 17:45,1065
bryancenter-202-ap3502i-rc-2,3,2020-02-19 17:45,1065
bryancenter-0059-ap3502i-hc-1,3,2020-02-19 17:45,1065
bryancenter-024-ap3702i-hc-1,3,2020-02-19 17:45,1065
bryancenter-reynlds-ap3502e-rc-1,3,2020-02-19 17:45,1065
bryancenter-techstr-ap3702i-rd-1,3,2020-02-19 17:45,1065
bryancenter-0020mr-ap3502i-hc-1,3,2020-02-19 17:45,1065
bryancenter-0045-ap3702i-hc-1,3,2020-02-19 17:45,1065
bryancenter-019-ap3502i-hc-1,3,2020-02-19 17:45,1065
bryancenter-0024mr-ap3502i-hc-1,2,2020-02-19 17:45,1065
bryancenter-002g-ap3602i-rc-1,2,2020-02-19 17:45,1065
bryancenter-222-ap3502i-hc-1,2,2020-02-19 17:45,1065
bryancenter-002ha-ap3602i-rc-1,2,2020-02-19 17:45,1065
bryancenter-204-ap3502i-hc-1,2,2020-02-19 17:45,1065
bryancenter-310-ap3602i-rc-1,2,2020-02-19 17:45,1065
bryancenter-110-ap3502i-hc-1,2,2020-02-19 17:45,1065
bryancenter-043-ap3502i-hc-1,2,2020-02-19 17:45,1065
bryancenter-219-ap3502i-hc-1,2,2020-02-19 17:45,1065
bryancenter-127-ap3502e-hw-1,2,2020-02-19 17:45,1065
bryancenter-0037-ap3502i-hc-1,2,2020-02-19 17:45,1065
bryancenter-0058-ap3502e-rw-1,1,2020-02-19 17:45,1065
bryancenter-042-ap3702i-rc-1,1,2020-02-19 17:45,1065
bryancenter-117-ap3502i-hc-1,1,2020-02-19 17:45,1065
bryancenter-bsmtlob-ap6502i-rc-1,1,2020-02-19 17:45,1065
bryancenter-0050t-ap3502i-hc-1,1,2020-02-19 17:45,1065
bryancenter-0029-ap3502i-hc-1,1,2020-02-19 17:45,1065
bryancenter-0038b-ap3502i-hc-1,1,2020-02-19 17:45,1065
bryancenter-202-ap3502i-rc-3,1,2020-02-19 17:45,1065
bryancenter-roof-11,0,2020-02-19 17:45,1065
bryancenter-0000-ap3602i-??-1,0,2020-02-19 17:45,1065
bryancenter-0017tc-ap3602e-rc-1,0,2020-02-19 17:45,1065
bryancenter-035p-ap3502i-hc-1,0,2020-02-19 17:45,1065
bryancenter-022-ap3502i-hc-1,0,2020-02-19 17:45,1065
bryancenter-0066-ap3502i-rc-1,0,2020-02-19 17:45,1065
bryancenter-roof-ap1562d-rw-8,51,2020-02-19 17:50,1070
bryancenter-roof-ap1562d-rw-10,46,2020-02-19 17:50,1070
bryancenter-roof-ap1562d-rw-7,42,2020-02-19 17:50,1070
7791-bryancenter-roof-11,37,2020-02-19 17:50,1070
bryancenter-roof-ap1562d-rw-6,33,2020-02-19 17:50,1070
bryancenter-roof-ap1562d-rw-3,32,2020-02-19 17:50,1070
bryancenter-roof-ap1562d-rw-2,30,2020-02-19 17:50,1070
bryancenter-305-ap3502i-rc-4,30,2020-02-19 17:50,1070
bryancenter-245-ap3502i-hc-1,30,2020-02-19 17:50,1070
bryanctr-mcdonalds-ap3502i-rc-1,30,2020-02-19 17:50,1070
bryancenter-0037-ap3502i-rc-1,30,2020-02-19 17:50,1070
bryancenter-aubon-ap3502i-rc-1,29,2020-02-19 17:50,1070
bryancenter-roof-ap1562d-rw-5,28,2020-02-19 17:50,1070
bryancenter-roof-ap1562d-rw-4,28,2020-02-19 17:50,1070
bryancenter-339-ap3502i-rc-1,27,2020-02-19 17:50,1070
bryancenter-243-ap3502i-hc-1,27,2020-02-19 17:50,1070
bryancenter-246-ap3502i-hc-1,27,2020-02-19 17:50,1070
bryancenter-303-ap3502i-rc-1,27,2020-02-19 17:50,1070
bryancenter-216-ap3502i-hc-1,26,2020-02-19 17:50,1070
bryancenter-roof-ap1562d-rw-1,26,2020-02-19 17:50,1070
bryanctr-pg4-ap3502e-ow-1,25,2020-02-19 17:50,1070
bryancenter-104t-ap3502i-hc-1,25,2020-02-19 17:50,1070
bryancenter-208-ap3502i-hc-1,25,2020-02-19 17:50,1070
bryancenter-251-ap3502i-hc-1,24,2020-02-19 17:50,1070
bryancenter-306-ap3502i-rc-1,24,2020-02-19 17:50,1070
bryancenter-046-ap3502i-hc-1,24,2020-02-19 17:50,1070
bryancenter-304-ap3502i-rc-1,24,2020-02-19 17:50,1070
bryancenter-248-ap3502i-hc-1,23,2020-02-19 17:50,1070
bryancenter-somewhr-ap3502i-rc-1,23,2020-02-19 17:50,1070
bryancenter-tkoff-ap3502i-hc-1,22,2020-02-19 17:50,1070
bryancenter-241-ap3502i-hc-1,22,2020-02-19 17:50,1070
bryancenter-beyu-ap3602i-rc-1,22,2020-02-19 17:50,1070
bryancenter-119-ap3502i-rc-1,20,2020-02-19 17:50,1070
bryancenter-305-ap3502i-rc-2,19,2020-02-19 17:50,1070
bryancenter-300-ap3502i-hc-1,19,2020-02-19 17:50,1070
bryancenter-128-ap3702e-rw-1,18,2020-02-19 17:50,1070
bryancenter-0012mr-ap3502i-hc-1,17,2020-02-19 17:50,1070
bryancenter-001b-ap3502i-rc-1,16,2020-02-19 17:50,1070
bryancenter-131-ap3502i-rc-1,16,2020-02-19 17:50,1070
bryancenter-002j-ap3602i-rc-1,15,2020-02-19 17:50,1070
bryancenter-107-ap3502i-rc-1,15,2020-02-19 17:50,1070
bryancenter-113-ap3502i-rc-1,15,2020-02-19 17:50,1070
bryancenter-014t-ap3502i-hc-1,15,2020-02-19 17:50,1070
bryancenter-306-ap3502i-rc-2,13,2020-02-19 17:50,1070
bryancenter-grifrr-ap3802i-rc-1,13,2020-02-19 17:50,1070
bryancenter-310-ap3602i-rc-3,13,2020-02-19 17:50,1070
bryancenter-310-ap3602i-rc-2,12,2020-02-19 17:50,1070
bryancenter-loop-ap3602i-rc-2,12,2020-02-19 17:50,1070
bryancenter-311-ap3502i-rc-1,11,2020-02-19 17:50,1070
bryancenter-loop-ap3602i-rc-3,11,2020-02-19 17:50,1070
bryancenter-202-ap3502i-hc-1,10,2020-02-19 17:50,1070
bryancenter-loop-ap3602i-rc-1,10,2020-02-19 17:50,1070
bryancenter-griflc-ap3802p-rw-1,9,2020-02-19 17:50,1070
bryancenter-200-ap3502i-hc-1,9,2020-02-19 17:50,1070
bryancenter-postoff-ap3602e-rc-1,9,2020-02-19 17:50,1070
bryancenter-ctrlbth-ap3502e-rw-1,9,2020-02-19 17:50,1070
bryancenter-333-ap3502i-rc-1,9,2020-02-19 17:50,1070
bryancenter-002d-ap3502e-rw-1,9,2020-02-19 17:50,1070
bryancenter-128-ap3502i-rc-1,8,2020-02-19 17:50,1070
bryancenter-340-ap3502i-rc-1,8,2020-02-19 17:50,1070
bryancenter-305-ap3502i-rc-1,8,2020-02-19 17:50,1070
bryancenter-210-ap3502i-rc-1,8,2020-02-19 17:50,1070
bryancenter-panda-ap3502i-rc-1,8,2020-02-19 17:50,1070
bryancenter-202-ap3502i-rc-1,8,2020-02-19 17:50,1070
bryancenter-grifstg-ap3502e-rw-1,7,2020-02-19 17:50,1070
bryancenter-311-ap3502i-rc-3,7,2020-02-19 17:50,1070
bryancenter-grifrc-ap3802p-rw-1,7,2020-02-19 17:50,1070
bryancenter-griflr-ap3802i-rc-1,6,2020-02-19 17:50,1070
bryancenter-305-ap3502i-rc-3,5,2020-02-19 17:50,1070
bryancenter-003tc-ap3502i-rc-1,5,2020-02-19 17:50,1070
bryancenter-techstr-ap3502i-rd-1,5,2020-02-19 17:50,1070
bryancenter-griflf-ap3802p-rc-1,4,2020-02-19 17:50,1070
bryancenter-100-ap3502i-rc-1,4,2020-02-19 17:50,1070
bryancenter-grifrf-ap3802p-rw-1,4,2020-02-19 17:50,1070
bryancenter-019-ap3502i-hc-1,3,2020-02-19 17:50,1070
bryancenter-0059-ap3502i-hc-1,3,2020-02-19 17:50,1070
bryancenter-0020mr-ap3502i-hc-1,3,2020-02-19 17:50,1070
bryancenter-0045-ap3702i-hc-1,3,2020-02-19 17:50,1070
bryancenter-reynlds-ap3502e-rc-1,3,2020-02-19 17:50,1070
bryancenter-311-ap3502i-rc-2,3,2020-02-19 17:50,1070
bryancenter-0024mr-ap3502i-hc-1,2,2020-02-19 17:50,1070
bryancenter-002g-ap3602i-rc-1,2,2020-02-19 17:50,1070
bryancenter-222-ap3502i-hc-1,2,2020-02-19 17:50,1070
bryancenter-043-ap3502i-hc-1,2,2020-02-19 17:50,1070
bryancenter-0037-ap3502i-hc-1,2,2020-02-19 17:50,1070
bryancenter-204-ap3502i-hc-1,2,2020-02-19 17:50,1070
bryancenter-techstr-ap3702i-rd-1,2,2020-02-19 17:50,1070
bryancenter-310-ap3602i-rc-1,2,2020-02-19 17:50,1070
bryancenter-024-ap3702i-hc-1,2,2020-02-19 17:50,1070
bryancenter-219-ap3502i-hc-1,2,2020-02-19 17:50,1070
bryancenter-002ha-ap3602i-rc-1,2,2020-02-19 17:50,1070
bryancenter-202-ap3502i-rc-2,2,2020-02-19 17:50,1070
bryancenter-0058-ap3502e-rw-1,1,2020-02-19 17:50,1070
bryancenter-042-ap3702i-rc-1,1,2020-02-19 17:50,1070
bryancenter-110-ap3502i-hc-1,1,2020-02-19 17:50,1070
bryancenter-117-ap3502i-hc-1,1,2020-02-19 17:50,1070
bryancenter-bsmtlob-ap6502i-rc-1,1,2020-02-19 17:50,1070
bryancenter-0050t-ap3502i-hc-1,1,2020-02-19 17:50,1070
bryancenter-0029-ap3502i-hc-1,1,2020-02-19 17:50,1070
bryancenter-0038b-ap3502i-hc-1,1,2020-02-19 17:50,1070
bryancenter-202-ap3502i-rc-3,1,2020-02-19 17:50,1070
bryancenter-roof-11,0,2020-02-19 17:50,1070
bryancenter-0000-ap3602i-??-1,0,2020-02-19 17:50,1070
bryancenter-0017tc-ap3602e-rc-1,0,2020-02-19 17:50,1070
bryancenter-035p-ap3502i-hc-1,0,2020-02-19 17:50,1070
bryancenter-022-ap3502i-hc-1,0,2020-02-19 17:50,1070
bryancenter-127-ap3502e-hw-1,0,2020-02-19 17:50,1070
bryancenter-0066-ap3502i-rc-1,0,2020-02-19 17:50,1070
bryancenter-roof-ap1562d-rw-8,58,2020-02-19 17:55,1075
bryancenter-roof-ap1562d-rw-10,48,2020-02-19 17:55,1075
bryancenter-roof-ap1562d-rw-7,42,2020-02-19 17:55,1075
7791-bryancenter-roof-11,38,2020-02-19 17:55,1075
bryancenter-roof-ap1562d-rw-5,30,2020-02-19 17:55,1075
bryancenter-roof-ap1562d-rw-4,30,2020-02-19 17:55,1075
bryancenter-303-ap3502i-rc-1,30,2020-02-19 17:55,1075
bryancenter-0037-ap3502i-rc-1,30,2020-02-19 17:55,1075
bryancenter-roof-ap1562d-rw-6,30,2020-02-19 17:55,1075
bryancenter-245-ap3502i-hc-1,30,2020-02-19 17:55,1075
bryancenter-aubon-ap3502i-rc-1,28,2020-02-19 17:55,1075
bryancenter-251-ap3502i-hc-1,28,2020-02-19 17:55,1075
bryancenter-roof-ap1562d-rw-2,28,2020-02-19 17:55,1075
bryancenter-305-ap3502i-rc-4,28,2020-02-19 17:55,1075
bryancenter-roof-ap1562d-rw-3,28,2020-02-19 17:55,1075
bryancenter-243-ap3502i-hc-1,27,2020-02-19 17:55,1075
bryancenter-248-ap3502i-hc-1,27,2020-02-19 17:55,1075
bryancenter-246-ap3502i-hc-1,26,2020-02-19 17:55,1075
bryancenter-339-ap3502i-rc-1,26,2020-02-19 17:55,1075
bryancenter-roof-ap1562d-rw-1,26,2020-02-19 17:55,1075
bryancenter-208-ap3502i-hc-1,26,2020-02-19 17:55,1075
bryanctr-mcdonalds-ap3502i-rc-1,26,2020-02-19 17:55,1075
bryancenter-304-ap3502i-rc-1,25,2020-02-19 17:55,1075
bryancenter-tkoff-ap3502i-hc-1,25,2020-02-19 17:55,1075
bryancenter-216-ap3502i-hc-1,25,2020-02-19 17:55,1075
bryanctr-pg4-ap3502e-ow-1,24,2020-02-19 17:55,1075
bryancenter-104t-ap3502i-hc-1,24,2020-02-19 17:55,1075
bryancenter-046-ap3502i-hc-1,24,2020-02-19 17:55,1075
bryancenter-306-ap3502i-rc-1,24,2020-02-19 17:55,1075
bryancenter-somewhr-ap3502i-rc-1,21,2020-02-19 17:55,1075
bryancenter-beyu-ap3602i-rc-1,21,2020-02-19 17:55,1075
bryancenter-305-ap3502i-rc-2,20,2020-02-19 17:55,1075
bryancenter-241-ap3502i-hc-1,20,2020-02-19 17:55,1075
bryancenter-300-ap3502i-hc-1,19,2020-02-19 17:55,1075
bryancenter-001b-ap3502i-rc-1,17,2020-02-19 17:55,1075
bryancenter-0012mr-ap3502i-hc-1,17,2020-02-19 17:55,1075
bryancenter-310-ap3602i-rc-3,17,2020-02-19 17:55,1075
bryancenter-128-ap3702e-rw-1,17,2020-02-19 17:55,1075
bryancenter-113-ap3502i-rc-1,16,2020-02-19 17:55,1075
bryancenter-119-ap3502i-rc-1,16,2020-02-19 17:55,1075
bryancenter-131-ap3502i-rc-1,15,2020-02-19 17:55,1075
bryancenter-002j-ap3602i-rc-1,15,2020-02-19 17:55,1075
bryancenter-107-ap3502i-rc-1,15,2020-02-19 17:55,1075
bryancenter-014t-ap3502i-hc-1,14,2020-02-19 17:55,1075
bryancenter-panda-ap3502i-rc-1,13,2020-02-19 17:55,1075
bryancenter-310-ap3602i-rc-2,13,2020-02-19 17:55,1075
bryancenter-306-ap3502i-rc-2,13,2020-02-19 17:55,1075
bryancenter-grifrr-ap3802i-rc-1,13,2020-02-19 17:55,1075
bryancenter-loop-ap3602i-rc-2,12,2020-02-19 17:55,1075
bryancenter-loop-ap3602i-rc-1,11,2020-02-19 17:55,1075
bryancenter-311-ap3502i-rc-1,11,2020-02-19 17:55,1075
bryancenter-postoff-ap3602e-rc-1,9,2020-02-19 17:55,1075
bryancenter-202-ap3502i-hc-1,9,2020-02-19 17:55,1075
bryancenter-210-ap3502i-rc-1,9,2020-02-19 17:55,1075
bryancenter-002d-ap3502e-rw-1,9,2020-02-19 17:55,1075
bryancenter-loop-ap3602i-rc-3,9,2020-02-19 17:55,1075
bryancenter-griflc-ap3802p-rw-1,9,2020-02-19 17:55,1075
bryancenter-340-ap3502i-rc-1,8,2020-02-19 17:55,1075
bryancenter-ctrlbth-ap3502e-rw-1,8,2020-02-19 17:55,1075
bryancenter-305-ap3502i-rc-1,8,2020-02-19 17:55,1075
bryancenter-200-ap3502i-hc-1,8,2020-02-19 17:55,1075
bryancenter-333-ap3502i-rc-1,8,2020-02-19 17:55,1075
bryancenter-202-ap3502i-rc-1,8,2020-02-19 17:55,1075
bryancenter-128-ap3502i-rc-1,7,2020-02-19 17:55,1075
bryancenter-grifstg-ap3502e-rw-1,7,2020-02-19 17:55,1075
bryancenter-grifrc-ap3802p-rw-1,7,2020-02-19 17:55,1075
bryancenter-griflr-ap3802i-rc-1,6,2020-02-19 17:55,1075
bryancenter-311-ap3502i-rc-3,6,2020-02-19 17:55,1075
bryancenter-305-ap3502i-rc-3,6,2020-02-19 17:55,1075
bryancenter-techstr-ap3502i-rd-1,5,2020-02-19 17:55,1075
bryancenter-griflf-ap3802p-rc-1,4,2020-02-19 17:55,1075
bryancenter-003tc-ap3502i-rc-1,4,2020-02-19 17:55,1075
bryancenter-grifrf-ap3802p-rw-1,4,2020-02-19 17:55,1075
bryancenter-019-ap3502i-hc-1,3,2020-02-19 17:55,1075
bryancenter-0059-ap3502i-hc-1,3,2020-02-19 17:55,1075
bryancenter-0020mr-ap3502i-hc-1,3,2020-02-19 17:55,1075
bryancenter-reynlds-ap3502e-rc-1,3,2020-02-19 17:55,1075
bryancenter-100-ap3502i-rc-1,3,2020-02-19 17:55,1075
bryancenter-0045-ap3702i-hc-1,3,2020-02-19 17:55,1075
bryancenter-0024mr-ap3502i-hc-1,2,2020-02-19 17:55,1075
bryancenter-002g-ap3602i-rc-1,2,2020-02-19 17:55,1075
bryancenter-222-ap3502i-hc-1,2,2020-02-19 17:55,1075
bryancenter-110-ap3502i-hc-1,2,2020-02-19 17:55,1075
bryancenter-024-ap3702i-hc-1,2,2020-02-19 17:55,1075
bryancenter-0037-ap3502i-hc-1,2,2020-02-19 17:55,1075
bryancenter-204-ap3502i-hc-1,2,2020-02-19 17:55,1075
bryancenter-techstr-ap3702i-rd-1,2,2020-02-19 17:55,1075
bryancenter-002ha-ap3602i-rc-1,2,2020-02-19 17:55,1075
bryancenter-043-ap3502i-hc-1,2,2020-02-19 17:55,1075
bryancenter-219-ap3502i-hc-1,2,2020-02-19 17:55,1075
bryancenter-311-ap3502i-rc-2,2,2020-02-19 17:55,1075
bryancenter-202-ap3502i-rc-2,2,2020-02-19 17:55,1075
bryancenter-0058-ap3502e-rw-1,1,2020-02-19 17:55,1075
bryancenter-042-ap3702i-rc-1,1,2020-02-19 17:55,1075
bryancenter-0029-ap3502i-hc-1,1,2020-02-19 17:55,1075
bryancenter-117-ap3502i-hc-1,1,2020-02-19 17:55,1075
bryancenter-310-ap3602i-rc-1,1,2020-02-19 17:55,1075
bryancenter-0050t-ap3502i-hc-1,1,2020-02-19 17:55,1075
bryancenter-bsmtlob-ap6502i-rc-1,1,2020-02-19 17:55,1075
bryancenter-0038b-ap3502i-hc-1,1,2020-02-19 17:55,1075
bryancenter-202-ap3502i-rc-3,1,2020-02-19 17:55,1075
bryancenter-roof-11,0,2020-02-19 17:55,1075
bryancenter-0000-ap3602i-??-1,0,2020-02-19 17:55,1075
bryancenter-0017tc-ap3602e-rc-1,0,2020-02-19 17:55,1075
bryancenter-035p-ap3502i-hc-1,0,2020-02-19 17:55,1075
bryancenter-022-ap3502i-hc-1,0,2020-02-19 17:55,1075
bryancenter-127-ap3502e-hw-1,0,2020-02-19 17:55,1075
bryancenter-0066-ap3502i-rc-1,0,2020-02-19 17:55,1075
bryancenter-roof-ap1562d-rw-8,55,2020-02-19 18:00,1080
7791-bryancenter-roof-11,45,2020-02-19 18:00,1080
bryancenter-roof-ap1562d-rw-10,40,2020-02-19 18:00,1080
bryancenter-roof-ap1562d-rw-7,40,2020-02-19 18:00,1080
bryancenter-roof-ap1562d-rw-5,36,2020-02-19 18:00,1080
bryancenter-roof-ap1562d-rw-2,34,2020-02-19 18:00,1080
bryancenter-roof-ap1562d-rw-4,32,2020-02-19 18:00,1080
bryancenter-0037-ap3502i-rc-1,32,2020-02-19 18:00,1080
bryancenter-roof-ap1562d-rw-6,30,2020-02-19 18:00,1080
bryancenter-245-ap3502i-hc-1,30,2020-02-19 18:00,1080
bryancenter-aubon-ap3502i-rc-1,29,2020-02-19 18:00,1080
bryancenter-208-ap3502i-hc-1,29,2020-02-19 18:00,1080
bryancenter-303-ap3502i-rc-1,29,2020-02-19 18:00,1080
bryancenter-roof-ap1562d-rw-3,28,2020-02-19 18:00,1080
bryancenter-251-ap3502i-hc-1,28,2020-02-19 18:00,1080
bryancenter-248-ap3502i-hc-1,27,2020-02-19 18:00,1080
bryancenter-305-ap3502i-rc-4,27,2020-02-19 18:00,1080
bryancenter-243-ap3502i-hc-1,27,2020-02-19 18:00,1080
bryancenter-roof-ap1562d-rw-1,26,2020-02-19 18:00,1080
bryancenter-339-ap3502i-rc-1,25,2020-02-19 18:00,1080
bryancenter-306-ap3502i-rc-1,25,2020-02-19 18:00,1080
bryancenter-tkoff-ap3502i-hc-1,25,2020-02-19 18:00,1080
bryancenter-216-ap3502i-hc-1,25,2020-02-19 18:00,1080
bryancenter-046-ap3502i-hc-1,25,2020-02-19 18:00,1080
bryancenter-304-ap3502i-rc-1,24,2020-02-19 18:00,1080
bryancenter-246-ap3502i-hc-1,24,2020-02-19 18:00,1080
bryancenter-104t-ap3502i-hc-1,24,2020-02-19 18:00,1080
bryanctr-pg4-ap3502e-ow-1,23,2020-02-19 18:00,1080
bryancenter-beyu-ap3602i-rc-1,21,2020-02-19 18:00,1080
bryancenter-305-ap3502i-rc-2,21,2020-02-19 18:00,1080
bryancenter-300-ap3502i-hc-1,21,2020-02-19 18:00,1080
bryancenter-241-ap3502i-hc-1,20,2020-02-19 18:00,1080
bryancenter-somewhr-ap3502i-rc-1,20,2020-02-19 18:00,1080
bryanctr-mcdonalds-ap3502i-rc-1,20,2020-02-19 18:00,1080
bryancenter-001b-ap3502i-rc-1,17,2020-02-19 18:00,1080
bryancenter-107-ap3502i-rc-1,17,2020-02-19 18:00,1080
bryancenter-0012mr-ap3502i-hc-1,16,2020-02-19 18:00,1080
bryancenter-113-ap3502i-rc-1,16,2020-02-19 18:00,1080
bryancenter-310-ap3602i-rc-3,15,2020-02-19 18:00,1080
bryancenter-131-ap3502i-rc-1,15,2020-02-19 18:00,1080
bryancenter-002j-ap3602i-rc-1,15,2020-02-19 18:00,1080
bryancenter-128-ap3702e-rw-1,15,2020-02-19 18:00,1080
bryancenter-119-ap3502i-rc-1,15,2020-02-19 18:00,1080
bryancenter-306-ap3502i-rc-2,14,2020-02-19 18:00,1080
bryancenter-014t-ap3502i-hc-1,14,2020-02-19 18:00,1080
bryancenter-grifrr-ap3802i-rc-1,13,2020-02-19 18:00,1080
bryancenter-310-ap3602i-rc-2,12,2020-02-19 18:00,1080
bryancenter-loop-ap3602i-rc-1,12,2020-02-19 18:00,1080
bryancenter-311-ap3502i-rc-1,11,2020-02-19 18:00,1080
bryancenter-panda-ap3502i-rc-1,11,2020-02-19 18:00,1080
bryancenter-loop-ap3602i-rc-3,11,2020-02-19 18:00,1080
bryancenter-002d-ap3502e-rw-1,9,2020-02-19 18:00,1080
bryancenter-210-ap3502i-rc-1,9,2020-02-19 18:00,1080
bryancenter-202-ap3502i-rc-1,9,2020-02-19 18:00,1080
bryancenter-200-ap3502i-hc-1,9,2020-02-19 18:00,1080
bryancenter-postoff-ap3602e-rc-1,9,2020-02-19 18:00,1080
bryancenter-griflc-ap3802p-rw-1,9,2020-02-19 18:00,1080
bryancenter-333-ap3502i-rc-1,8,2020-02-19 18:00,1080
bryancenter-ctrlbth-ap3502e-rw-1,8,2020-02-19 18:00,1080
bryancenter-305-ap3502i-rc-1,8,2020-02-19 18:00,1080
bryancenter-loop-ap3602i-rc-2,8,2020-02-19 18:00,1080
bryancenter-340-ap3502i-rc-1,8,2020-02-19 18:00,1080
bryancenter-grifstg-ap3502e-rw-1,7,2020-02-19 18:00,1080
bryancenter-grifrc-ap3802p-rw-1,7,2020-02-19 18:00,1080
bryancenter-griflr-ap3802i-rc-1,6,2020-02-19 18:00,1080
bryancenter-128-ap3502i-rc-1,6,2020-02-19 18:00,1080
bryancenter-202-ap3502i-hc-1,6,2020-02-19 18:00,1080
bryancenter-003tc-ap3502i-rc-1,5,2020-02-19 18:00,1080
bryancenter-311-ap3502i-rc-3,5,2020-02-19 18:00,1080
bryancenter-techstr-ap3502i-rd-1,5,2020-02-19 18:00,1080
bryancenter-305-ap3502i-rc-3,5,2020-02-19 18:00,1080
bryancenter-grifrf-ap3802p-rw-1,4,2020-02-19 18:00,1080
bryancenter-311-ap3502i-rc-2,4,2020-02-19 18:00,1080
bryancenter-griflf-ap3802p-rc-1,4,2020-02-19 18:00,1080
bryancenter-0059-ap3502i-hc-1,3,2020-02-19 18:00,1080
bryancenter-0045-ap3702i-hc-1,3,2020-02-19 18:00,1080
bryancenter-reynlds-ap3502e-rc-1,3,2020-02-19 18:00,1080
bryancenter-100-ap3502i-rc-1,3,2020-02-19 18:00,1080
bryancenter-0020mr-ap3502i-hc-1,3,2020-02-19 18:00,1080
bryancenter-019-ap3502i-hc-1,3,2020-02-19 18:00,1080
bryancenter-219-ap3502i-hc-1,3,2020-02-19 18:00,1080
bryancenter-0024mr-ap3502i-hc-1,2,2020-02-19 18:00,1080
bryancenter-002g-ap3602i-rc-1,2,2020-02-19 18:00,1080
bryancenter-222-ap3502i-hc-1,2,2020-02-19 18:00,1080
bryancenter-310-ap3602i-rc-1,2,2020-02-19 18:00,1080
bryancenter-0037-ap3502i-hc-1,2,2020-02-19 18:00,1080
bryancenter-204-ap3502i-hc-1,2,2020-02-19 18:00,1080
bryancenter-techstr-ap3702i-rd-1,2,2020-02-19 18:00,1080
bryancenter-024-ap3702i-hc-1,2,2020-02-19 18:00,1080
bryancenter-043-ap3502i-hc-1,2,2020-02-19 18:00,1080
bryancenter-002ha-ap3602i-rc-1,2,2020-02-19 18:00,1080
bryancenter-202-ap3502i-rc-2,2,2020-02-19 18:00,1080
